2.698089440,0
2.698092480,1
2.698093420,0
2.698096460,1
2.698097400,0
2.698100440,1
2.698101400,0
2.698104440,1
2.698105380,0
2.698108420,1
2.698109360,0
2.698111420,1
2.699711760,0
2.699714840,1
2.699715860,0
2.699718940,1
2.699719960,0
2.699723040,1
2.699724060,0
2.699727120,1
2.699728140,0
2.699731220,1
2.699732240,0
2.699735320,1
2.699736340,0
2.699739420,1
2.699740440,0
2.699743520,1
2.699744540,0
2.699745560,1
2.699747940,0
2.699750960,1
2.699751920,0
2.699754940,1
2.699755900,0
2.699758940,1
2.699759900,0
2.699762920,1
2.699763880,0
2.699766920,1
2.699767860,0
2.699768920,1
2.699771860,0
2.699774900,1
2.699775840,0
2.699776880,1
2.699779820,0
2.699782860,1
2.699783820,0
2.699786860,1
2.699787800,0
2.699790840,1
2.699791780,0
2.699794820,1
2.699795780,0
2.699798820,1
2.699799760,0
2.699802800,1
2.699803740,0
2.699806780,1
2.699807740,0
2.699810780,1
2.699811720,0
2.699814760,1
2.699815700,0
2.699818740,1
2.699819700,0
2.699822740,1
2.699823680,0
2.699826720,1
2.699827660,0
2.699830700,1
2.699831660,0
2.699834700,1
2.699835640,0
2.699838680,1
2.699839620,0
2.699842660,1
2.699843620,0
2.699845660,1
2.700540180,0
2.700543260,1
2.700544260,0
2.700547340,1
2.700548360,0
2.700551440,1
2.700552460,0
2.700555540,1
2.700556560,0
2.700559640,1
2.700560660,0
2.700563740,1
2.700564740,0
2.700565780,1
2.700568840,0
2.700569880,1
2.700572940,0
2.700573980,1
2.700577040,0
2.700580120,1
2.700581140,0
2.700584220,1
2.700585220,0
2.700588300,1
2.700589320,0
2.700592400,1
2.700593420,0
2.700596500,1
2.700597520,0
2.700600600,1
2.700601620,0
2.700604700,1
2.700605700,0
2.700608780,1
2.700609800,0
2.700612880,1
2.700613900,0
2.700616980,1
2.700618000,0
2.700621080,1
2.700622100,0
2.700625180,1
2.700626180,0
2.700629260,1
2.700630280,0
2.700633360,1
2.700634380,0
2.700635420,1
2.700638480,0
2.700639500,1
2.700642580,0
2.700643600,1
2.700646660,0
2.700647700,1
2.700650760,0
2.700651800,1
2.700654860,0
2.700655880,1
2.700658960,0
2.700659980,1
2.700663060,0
2.700664080,1
2.700667140,0
2.700670220,1
2.700671240,0
2.700672280,1
2.700675340,0
2.700676360,1
2.700679440,0
2.700680460,1
2.700683540,0
2.700684560,1
2.700687620,0
2.700688660,1
2.700691720,0
2.700692760,1
2.700695820,0
2.700696840,1
2.700699920,0
2.700703000,1
2.700704020,0
2.700705040,1
2.700708100,0
2.700709140,1
2.700712200,0
2.700713240,1
2.700716300,0
2.700717320,1
2.700720400,0
2.700721420,1
2.700724500,0
2.700725520,1
2.700728580,0
2.700729620,1
2.700732680,0
2.700735760,1
2.700736780,0
2.700737800,1
2.700740880,0
2.700741900,1
2.700744980,0
2.700746000,1
2.700749060,0
2.700750100,1
2.700753160,0
2.700754200,1
2.700757260,0
2.700758280,1
2.700761360,0
2.700762380,1
2.700765460,0
2.700768520,1
2.700769540,0
2.700770580,1
2.700773640,0
2.700774680,1
2.700777740,0
2.700778760,1
2.700781840,0
2.700782860,1
2.700785940,0
2.700786960,1
2.700790020,0
2.700791060,1
2.700794120,0
2.700795160,1
2.700798220,0
2.700801300,1
2.700802320,0
2.700803340,1
2.700806420,0
2.700807440,1
2.700810500,0
2.700811540,1
2.700814600,0
2.700815640,1
2.700818700,0
2.700819720,1
2.700822800,0
2.700823820,1
2.700826900,0
2.700827920,1
2.700830980,0
2.700834060,1
2.700835080,0
2.700836120,1
2.700839180,0
2.700840200,1
2.700843280,0
2.700844300,1
2.700847380,0
2.700848400,1
2.700851460,0
2.700852500,1
2.700855560,0
2.700856600,1
2.700859660,0
2.700860680,1
2.700863760,0
2.700866840,1
2.700867860,0
2.700868880,1
2.700871940,0
2.700872980,1
2.700876040,0
2.700877080,1
2.700880140,0
2.700881160,1
2.700884240,0
2.700885260,1
2.700888340,0
2.700889360,1
2.700892420,0
2.700893460,1
2.700896520,0
2.700899600,1
2.700900620,0
2.700901640,1
2.700904720,0
2.700905740,1
2.700908820,0
2.700909840,1
2.700912900,0
2.700913940,1
2.700917000,0
2.700918040,1
2.700921100,0
2.700922120,1
2.700925200,0
2.700926220,1
2.700929300,0
2.700932360,1
2.700933380,0
2.700934420,1
2.700937480,0
2.700938520,1
2.700941580,0
2.700942600,1
2.700945680,0
2.700946700,1
2.700949780,0
2.700950800,1
2.700953860,0
2.700954900,1
2.700957960,0
2.700959000,1
2.700962060,0
2.700965140,1
2.700966160,0
2.700967180,1
2.700970260,0
2.700971280,1
2.700974340,0
2.700975380,1
2.700978440,0
2.700979480,1
2.700982540,0
2.700983560,1
2.700986640,0
2.700987660,1
2.700990740,0
2.700991760,1
2.700994820,0
2.700997900,1
2.700998920,0
2.700999960,1
2.701003020,0
2.701004040,1
2.701007120,0
2.701008140,1
2.701011220,0
2.701012240,1
2.701015300,0
2.701016340,1
2.701019400,0
2.701020440,1
2.701023500,0
2.701024520,1
2.701027600,0
2.701030680,1
2.701031680,0
2.701032720,1
2.701035780,0
2.701036820,1
2.701039880,0
2.701040920,1
2.701043980,0
2.701045000,1
2.701048080,0
2.701049100,1
2.701052180,0
2.701053200,1
2.701056260,0
2.701057300,1
2.701060360,0
2.701063440,1
2.701064460,0
2.701065480,1
2.701068560,0
2.701069580,1
2.701072640,0
2.701073680,1
2.701076740,0
2.701077780,1
2.701080840,0
2.701081880,1
2.701084940,0
2.701085960,1
2.701089040,0
2.701090060,1
2.701093120,0
2.701096200,1
2.701097220,0
2.701098260,1
2.701101320,0
2.701102340,1
2.701105420,0
2.701106440,1
2.701109520,0
2.701110540,1
2.701113600,0
2.701114640,1
2.701117700,0
2.701118740,1
2.701121800,0
2.701122820,1
2.701125900,0
2.701128980,1
2.701130000,0
2.701131020,1
2.701134080,0
2.701135120,1
2.701138180,0
2.701139220,1
2.701142280,0
2.701143300,1
2.701146380,0
2.701147400,1
2.701150480,0
2.701151500,1
2.701154560,0
2.701155600,1
2.701158660,0
2.701161740,1
2.701162760,0
2.701163780,1
2.701166860,0
2.701167880,1
2.701170960,0
2.701171980,1
2.701175040,0
2.701176080,1
2.701179140,0
2.701180180,1
2.701183240,0
2.701184260,1
2.701187340,0
2.701188360,1
2.701191440,0
2.701194500,1
2.701195520,0
2.701196560,1
2.701199620,0
2.701200660,1
2.701203720,0
2.701204740,1
2.701207820,0
2.701208840,1
2.701211920,0
2.701212940,1
2.701216000,0
2.701217040,1
2.701220100,0
2.701221140,1
2.701224200,0
2.701227280,1
2.701228300,0
2.701229320,1
2.701232400,0
2.701233420,1
2.701236480,0
2.701237520,1
2.701240580,0
2.701241620,1
2.701244680,0
2.701245700,1
2.701248780,0
2.701249800,1
2.701252880,0
2.701253900,1
2.701256960,0
2.701260040,1
2.701261060,0
2.701262100,1
2.701265160,0
2.701266180,1
2.701269260,0
2.701270280,1
2.701273360,0
2.701274380,1
2.701277440,0
2.701278480,1
2.701281540,0
2.701282580,1
2.701285640,0
2.701286660,1
2.701289740,0
2.701292820,1
2.701293840,0
2.701294860,1
2.701297920,0
2.701298960,1
2.701302020,0
2.701303060,1
2.701306120,0
2.701307140,1
2.701310220,0
2.701311240,1
2.701314320,0
2.701315340,1
2.701318400,0
2.701319440,1
2.701322500,0
2.701325580,1
2.701326600,0
2.701327620,1
2.701330700,0
2.701331720,1
2.701334800,0
2.701335820,1
2.701338880,0
2.701339920,1
2.701342980,0
2.701344020,1
2.701347080,0
2.701348100,1
2.701351180,0
2.701352200,1
2.701355280,0
2.701358340,1
2.701359360,0
2.701360400,1
2.701363460,0
2.701364500,1
2.701367560,0
2.701368580,1
2.701371660,0
2.701372680,1
2.701375760,0
2.701376780,1
2.701379840,0
2.701380880,1
2.701383940,0
2.701384980,1
2.701388040,0
2.701391120,1
2.701392140,0
2.701393160,1
2.701396240,0
2.701397260,1
2.701400320,0
2.701401360,1
2.701404420,0
2.701405460,1
2.701408520,0
2.701409540,1
2.701412620,0
2.701413640,1
2.701416720,0
2.701417740,1
2.701420800,0
2.701423880,1
2.701424900,0
2.701425940,1
2.701429000,0
2.701430020,1
2.701433100,0
2.701434120,1
2.701437200,0
2.701438220,1
2.701441280,0
2.701442320,1
2.701445380,0
2.701446420,1
2.701449480,0
2.701450500,1
2.701453580,0
2.701456660,1
2.701457660,0
2.701458700,1
2.701461760,0
2.701462800,1
2.701465860,0
2.701466900,1
2.701469960,0
2.701470980,1
2.701474060,0
2.701475080,1
2.701478160,0
2.701479180,1
2.701482240,0
2.701483280,1
2.701486340,0
2.701489420,1
2.701490440,0
2.701491460,1
2.701494540,0
2.701495560,1
2.701498640,0
2.701499660,1
2.701502720,0
2.701503760,1
2.701506820,0
2.701507860,1
2.701510920,0
2.701511940,1
2.701515020,0
2.701516040,1
2.701519120,0
2.701522180,1
2.701523200,0
2.701524240,1
2.701527300,0
2.701528340,1
2.701531400,0
2.701532420,1
2.701535500,0
2.701536520,1
2.701539600,0
2.701540620,1
2.701543680,0
2.701544720,1
2.701547780,0
2.701548820,1
2.701551880,0
2.701554960,1
2.701555980,0
2.701557000,1
2.701560060,0
2.701561100,1
2.701564160,0
2.701565200,1
2.701568260,0
2.701569300,1
2.701572360,0
2.701573380,1
2.701576460,0
2.701577480,1
2.701580540,0
2.701581580,1
2.701584640,0
2.701587720,1
2.701588740,0
2.701589780,1
2.701592840,0
2.701593860,1
2.701596940,0
2.701597960,1
2.701601020,0
2.701602060,1
2.701605120,0
2.701606160,1
2.701609220,0
2.701610240,1
2.701613320,0
2.701614340,1
2.701617420,0
2.701620500,1
2.701621500,0
2.701622540,1
2.701625600,0
2.701626640,1
2.701629700,0
2.701630740,1
2.701633800,0
2.701634820,1
2.701637900,0
2.701638920,1
2.701641980,0
2.701643020,1
2.701646080,0
2.701647120,1
2.701650180,0
2.701653260,1
2.701654280,0
2.701655300,1
2.701658380,0
2.701659400,1
2.701662460,0
2.701663500,1
2.701666560,0
2.701667600,1
2.701670660,0
2.701671680,1
2.701674760,0
2.701675780,1
2.701678860,0
2.701679880,1
2.701682940,0
2.701686020,1
2.701687040,0
2.701688080,1
2.701693980,0
2.701695020,1
2.701697960,0
2.701699000,1
2.701701960,0
2.701703000,1
2.701705940,0
2.701708980,1
2.701709920,0
2.701712960,1
2.701713920,0
2.701716940,1
2.701717900,0
2.701720940,1
2.701721880,0
2.701722940,1
2.701725880,0
2.701727920,1
2.702310660,0
2.702313740,1
2.702314760,0
2.702317820,1
2.702318840,0
2.702321920,1
2.702322940,0
2.702326020,1
2.702327040,0
2.702330120,1
2.702331140,0
2.702334220,1
2.702335240,0
2.702336260,1
2.702339320,0
2.702342400,1
2.702343420,0
2.702344460,1
2.702347520,0
2.702350600,1
2.702351620,0
2.702354700,1
2.702355720,0
2.702358780,1
2.702359800,0
2.702362880,1
2.702363900,0
2.702366980,1
2.702368000,0
2.702371080,1
2.702372100,0
2.702375180,1
2.702376200,0
2.702379260,1
2.702380280,0
2.702383360,1
2.702384380,0
2.702387460,1
2.702388480,0
2.702391560,1
2.702392580,0
2.702395660,1
2.702396680,0
2.702399740,1
2.702400760,0
2.702403840,1
2.702404860,0
2.702405900,1
2.702408960,0
2.702409980,1
2.702419080,0
2.702422100,1
2.702423060,0
2.702426080,1
2.702427040,0
2.702430080,1
2.702431040,0
2.702434060,1
2.702435020,0
2.702438060,1
2.702439000,0
2.702442040,1
2.702443000,0
2.702446040,1
2.702446980,0
2.702450020,1
2.702450960,0
2.702454000,1
2.702454960,0
2.702458000,1
2.702458940,0
2.702461980,1
2.702462920,0
2.702465960,1
2.702466920,0
2.702469960,1
2.702470900,0
2.702473940,1
2.702474880,0
2.702477920,1
2.702478880,0
2.702481920,1
2.702482860,0
2.702485900,1
2.702486840,0
2.702489880,1
2.702490840,0
2.702493880,1
2.702494820,0
2.702497860,1
2.702498800,0
2.702501840,1
2.702502800,0
2.702505840,1
2.702506780,0
2.702509820,1
2.702510760,0
2.702513800,1
2.702514760,0
2.702517800,1
2.702518740,0
2.702521780,1
2.702522720,0
2.702525760,1
2.702526720,0
2.702529760,1
2.702530700,0
2.702533740,1
2.702534680,0
2.702537720,1
2.702538680,0
2.702541720,1
2.702542660,0
2.702545700,1
2.702546640,0
2.702549680,1
2.702550640,0
2.702553680,1
2.702554620,0
2.702557660,1
2.702558600,0
2.702561660,1
2.702562600,0
2.702565640,1
2.702566580,0
2.702569620,1
2.702570560,0
2.702573600,1
2.702574560,0
2.702577600,1
2.702578540,0
2.702581580,1
2.702582520,0
2.702585560,1
2.702586520,0
2.702589560,1
2.702590500,0
2.702593540,1
2.702594500,0
2.702597520,1
2.702598480,0
2.702601520,1
2.702602460,0
2.702605500,1
2.702606460,0
2.702609500,1
2.702610440,0
2.702613480,1
2.702614420,0
2.702617460,1
2.702618420,0
2.702621460,1
2.702622400,0
2.702625440,1
2.702626380,0
2.702629420,1
2.702630380,0
2.702633420,1
2.702634360,0
2.702637400,1
2.702638340,0
2.702641380,1
2.702642340,0
2.702645380,1
2.702646320,0
2.702649360,1
2.702650300,0
2.702653340,1
2.702654300,0
2.702657340,1
2.702658280,0
2.702661320,1
2.702662260,0
2.702665300,1
2.702666260,0
2.702669300,1
2.702670240,0
2.702673280,1
2.702674220,0
2.702677260,1
2.702678220,0
2.702681260,1
2.702682200,0
2.702685240,1
2.702686180,0
2.702689220,1
2.702690180,0
2.702693220,1
2.702694160,0
2.702697200,1
2.702698140,0
2.702701180,1
2.702702140,0
2.702705180,1
2.702706120,0
2.702709160,1
2.702710100,0
2.702713140,1
2.702714100,0
2.702717140,1
2.702718080,0
2.702721120,1
2.702722060,0
2.702725100,1
2.702726060,0
2.702729100,1
2.702730040,0
2.702733080,1
2.702734020,0
2.702737060,1
2.702738020,0
2.702741060,1
2.702742000,0
2.702745040,1
2.702745980,0
2.702749020,1
2.702749980,0
2.702753020,1
2.702753960,0
2.702757000,1
2.702757940,0
2.702760980,1
2.702761940,0
2.702764980,1
2.702765920,0
2.702768960,1
2.702769900,0
2.702772940,1
2.702773900,0
2.702776940,1
2.702777880,0
2.702780920,1
2.702781860,0
2.702784900,1
2.702785860,0
2.702788900,1
2.702789840,0
2.702792880,1
2.702793840,0
2.702796860,1
2.702797820,0
2.702800860,1
2.702801800,0
2.702804840,1
2.702805800,0
2.702808820,1
2.702809780,0
2.702812820,1
2.702813760,0
2.702816800,1
2.702817740,0
2.702820780,1
2.702821740,0
2.702824780,1
2.702825720,0
2.702828760,1
2.702829720,0
2.702832760,1
2.702833700,0
2.702836740,1
2.702837680,0
2.702840720,1
2.702841680,0
2.702844700,1
2.702845660,0
2.702848700,1
2.702849640,0
2.702852680,1
2.702853640,0
2.702856680,1
2.702857620,0
2.702860660,1
2.702861600,0
2.702864640,1
2.702865600,0
2.702868640,1
2.702869580,0
2.702872620,1
2.702873560,0
2.702876600,1
2.702877560,0
2.702880600,1
2.702881540,0
2.702884580,1
2.702885520,0
2.702888560,1
2.702889520,0
2.702892560,1
2.702893500,0
2.702896540,1
2.702897480,0
2.702900520,1
2.702901480,0
2.702904520,1
2.702905460,0
2.702908500,1
2.702909440,0
2.702912480,1
2.702913440,0
2.702916480,1
2.702917420,0
2.702920460,1
2.702921400,0
2.702924440,1
2.702925400,0
2.702928440,1
2.702929380,0
2.702932420,1
2.702933360,0
2.702936400,1
2.702937360,0
2.702940400,1
2.702941340,0
2.702944380,1
2.702945320,0
2.702948360,1
2.702949320,0
2.702952360,1
2.702953300,0
2.702956340,1
2.702957280,0
2.702960320,1
2.702961280,0
2.702964320,1
2.702965260,0
2.702968300,1
2.702969240,0
2.702972280,1
2.702973240,0
2.702976280,1
2.702977220,0
2.702980260,1
2.702981200,0
2.702984240,1
2.702985200,0
2.702988240,1
2.702989180,0
2.702992220,1
2.702993180,0
2.702996200,1
2.702997160,0
2.703000200,1
2.703001140,0
2.703004180,1
2.703005140,0
2.703008160,1
2.703009120,0
2.703012160,1
2.703013100,0
2.703016140,1
2.703017080,0
2.703020120,1
2.703021080,0
2.703024120,1
2.703025060,0
2.703028100,1
2.703029060,0
2.703032080,1
2.703033040,0
2.703036080,1
2.703037020,0
2.703040060,1
2.703041020,0
2.703044060,1
2.703045000,0
2.703048040,1
2.703048980,0
2.703052020,1
2.703052980,0
2.703056020,1
2.703056960,0
2.703060000,1
2.703060940,0
2.703063980,1
2.703064940,0
2.703067980,1
2.703068920,0
2.703071960,1
2.703072900,0
2.703075940,1
2.703076900,0
2.703079940,1
2.703080880,0
2.703083920,1
2.703084860,0
2.703087900,1
2.703088860,0
2.703091900,1
2.703092840,0
2.703095880,1
2.703096820,0
2.703099860,1
2.703100820,0
2.703103860,1
2.703104800,0
2.703107840,1
2.703108780,0
2.703111820,1
2.703112780,0
2.703115820,1
2.703116760,0
2.703119800,1
2.703120740,0
2.703123780,1
2.703124740,0
2.703127780,1
2.703128720,0
2.703131760,1
2.703132700,0
2.703135740,1
2.703136700,0
2.703139740,1
2.703140680,0
2.703143720,1
2.703144660,0
2.703147700,1
2.703148660,0
2.703151700,1
2.703152640,0
2.703155680,1
2.703156620,0
2.703159660,1
2.703160620,0
2.703163660,1
2.703164600,0
2.703167640,1
2.703168580,0
2.703171620,1
2.703172580,0
2.703175620,1
2.703176560,0
2.703179600,1
2.703180540,0
2.703183580,1
2.703184540,0
2.703187580,1
2.703188520,0
2.703191560,1
2.703192500,0
2.703195540,1
2.703196500,0
2.703199540,1
2.703200480,0
2.703203520,1
2.703204460,0
2.703207500,1
2.703208460,0
2.703211500,1
2.703212440,0
2.703215480,1
2.703216440,0
2.703219460,1
2.703220420,0
2.703223460,1
2.703224400,0
2.703227440,1
2.703228400,0
2.703231420,1
2.703232380,0
2.703235420,1
2.703236360,0
2.703239400,1
2.703240360,0
2.703243400,1
2.703244340,0
2.703247380,1
2.703248320,0
2.703251360,1
2.703252320,0
2.703255360,1
2.703256300,0
2.703259340,1
2.703260280,0
2.703263320,1
2.703264280,0
2.703267320,1
2.703268260,0
2.703271300,1
2.703272240,0
2.703275280,1
2.703276240,0
2.703279280,1
2.703280220,0
2.703283260,1
2.703284200,0
2.703287240,1
2.703288200,0
2.703291240,1
2.703292180,0
2.703295220,1
2.703296160,0
2.703299200,1
2.703300160,0
2.703303200,1
2.703304140,0
2.703307180,1
2.703308120,0
2.703311160,1
2.703312120,0
2.703315160,1
2.703316100,0
2.703319140,1
2.703320080,0
2.703323120,1
2.703324080,0
2.703327120,1
2.703328060,0
2.703331100,1
2.703332040,0
2.703335080,1
2.703336040,0
2.703339080,1
2.703340020,0
2.703343060,1
2.703344000,0
2.703347040,1
2.703348000,0
2.703351040,1
2.703351980,0
2.703355020,1
2.703355960,0
2.703359000,1
2.703359960,0
2.703363000,1
2.703363940,0
2.703366980,1
2.703367920,0
2.703370960,1
2.703371920,0
2.703374960,1
2.703375900,0
2.703378940,1
2.703379880,0
2.703382920,1
2.703383880,0
2.703386920,1
2.703387860,0
2.703390900,1
2.703391840,0
2.703394880,1
2.703395840,0
2.703398880,1
2.703399820,0
2.703402860,1
2.703403800,0
2.703406840,1
2.703407800,0
2.703410840,1
2.703411780,0
2.703414820,1
2.703415760,0
2.703418800,1
2.703419760,0
2.703422800,1
2.703423740,0
2.703426780,1
2.703427740,0
2.703430760,1
2.703431720,0
2.703434760,1
2.703435700,0
2.703438740,1
2.703439700,0
2.703442720,1
2.703443680,0
2.703446720,1
2.703447660,0
2.703450700,1
2.703451640,0
2.703454700,1
2.703455640,0
2.703458680,1
2.703459620,0
2.703462660,1
2.703463620,0
2.703466660,1
2.703467600,0
2.703470640,1
2.703471580,0
2.703473620,1
2.704090360,0
2.704093420,1
2.704094440,0
2.704097520,1
2.704098540,0
2.704101620,1
2.704102640,0
2.704105720,1
2.704106740,0
2.704109820,1
2.704110840,0
2.704113900,1
2.704114920,0
2.704115960,1
2.704119020,0
2.704120060,1
2.704123120,0
2.704124140,1
2.704127220,0
2.704130300,1
2.704131320,0
2.704134380,1
2.704135400,0
2.704138480,1
2.704139500,0
2.704142580,1
2.704143600,0
2.704146680,1
2.704147700,0
2.704150780,1
2.704151800,0
2.704154860,1
2.704155880,0
2.704158960,1
2.704159980,0
2.704163060,1
2.704164080,0
2.704167160,1
2.704168180,0
2.704171260,1
2.704172280,0
2.704175340,1
2.704176360,0
2.704179440,1
2.704180460,0
2.704183540,1
2.704184560,0
2.704185580,1
2.704188660,0
2.704189680,1
2.704192760,0
2.704195820,1
2.704196840,0
2.704199920,1
2.704200940,0
2.704204020,1
2.704205040,0
2.704208120,1
2.704209140,0
2.704212220,1
2.704213240,0
2.704216300,1
2.704217320,0
2.704220400,1
2.704221420,0
2.704222460,1
2.704225520,0
2.704228600,1
2.704229620,0
2.704232700,1
2.704233720,0
2.704236780,1
2.704237800,0
2.704240880,1
2.704241900,0
2.704244980,1
2.704246000,0
2.704249080,1
2.704250100,0
2.704253180,1
2.704254200,0
2.704255220,1
2.704258280,0
2.704261360,1
2.704262380,0
2.704265460,1
2.704266480,0
2.704269560,1
2.704270580,0
2.704273660,1
2.704274680,0
2.704277740,1
2.704278760,0
2.704281840,1
2.704282860,0
2.704285940,1
2.704286960,0
2.704287980,1
2.704291060,0
2.704294140,1
2.704295160,0
2.704298220,1
2.704299240,0
2.704302320,1
2.704303340,0
2.704306420,1
2.704307440,0
2.704310520,1
2.704311540,0
2.704314620,1
2.704315640,0
2.704318700,1
2.704319720,0
2.704320760,1
2.704323820,0
2.704326900,1
2.704327920,0
2.704331000,1
2.704332020,0
2.704335100,1
2.704336120,0
2.704339180,1
2.704340200,0
2.704343280,1
2.704344300,0
2.704347380,1
2.704348400,0
2.704351480,1
2.704352500,0
2.704353520,1
2.704356600,0
2.704359660,1
2.704360680,0
2.704363760,1
2.704364780,0
2.704367860,1
2.704368880,0
2.704371960,1
2.704372980,0
2.704376060,1
2.704377080,0
2.704380140,1
2.704381160,0
2.704384240,1
2.704385260,0
2.704386300,1
2.704389360,0
2.704392440,1
2.704393460,0
2.704396540,1
2.704397560,0
2.704400620,1
2.704401640,0
2.704404720,1
2.704405740,0
2.704408820,1
2.704409840,0
2.704412920,1
2.704413940,0
2.704417020,1
2.704418040,0
2.704419060,1
2.704422120,0
2.704425200,1
2.704426220,0
2.704429300,1
2.704430320,0
2.704433400,1
2.704434420,0
2.704437500,1
2.704438520,0
2.704441580,1
2.704442600,0
2.704445680,1
2.704446700,0
2.704449780,1
2.704450800,0
2.704451820,1
2.704454900,0
2.704457980,1
2.704459000,0
2.704462060,1
2.704463080,0
2.704466160,1
2.704467180,0
2.704470260,1
2.704471280,0
2.704474360,1
2.704475380,0
2.704478460,1
2.704479460,0
2.704482540,1
2.704483560,0
2.704484600,1
2.704487660,0
2.704490740,1
2.704491760,0
2.704494840,1
2.704495860,0
2.704498940,1
2.704499940,0
2.704503020,1
2.704504040,0
2.704507120,1
2.704508140,0
2.704511220,1
2.704512240,0
2.704515320,1
2.704516340,0
2.704517360,1
2.704520420,0
2.704523500,1
2.704524520,0
2.704527600,1
2.704528620,0
2.704531700,1
2.704532720,0
2.704535800,1
2.704536820,0
2.704539900,1
2.704540900,0
2.704543980,1
2.704545000,0
2.704548080,1
2.704549100,0
2.704550140,1
2.704553200,0
2.704556280,1
2.704557300,0
2.704560380,1
2.704561380,0
2.704564460,1
2.704565480,0
2.704568560,1
2.704569580,0
2.704572660,1
2.704573680,0
2.704576760,1
2.704577780,0
2.704580860,1
2.704581860,0
2.704582900,1
2.704585960,0
2.704589040,1
2.704590060,0
2.704593140,1
2.704594160,0
2.704597240,1
2.704598260,0
2.704601340,1
2.704602340,0
2.704605420,1
2.704606440,0
2.704609520,1
2.704610540,0
2.704613620,1
2.704614640,0
2.704615660,1
2.704618740,0
2.704621800,1
2.704622820,0
2.704625900,1
2.704626920,0
2.704630000,1
2.704631020,0
2.704634100,1
2.704635120,0
2.704638200,1
2.704639220,0
2.704642300,1
2.704643300,0
2.704646380,1
2.704647400,0
2.704648440,1
2.704651500,0
2.704654580,1
2.704655600,0
2.704658680,1
2.704659700,0
2.704662780,1
2.704663780,0
2.704666860,1
2.704667880,0
2.704670960,1
2.704671980,0
2.704675060,1
2.704676080,0
2.704679160,1
2.704680180,0
2.704681200,1
2.704684260,0
2.704687340,1
2.704688360,0
2.704691440,1
2.704692460,0
2.704695540,1
2.704696560,0
2.704699640,1
2.704700660,0
2.704703720,1
2.704704740,0
2.704707820,1
2.704708840,0
2.704711920,1
2.704712940,0
2.704713960,1
2.704717040,0
2.704720120,1
2.704721140,0
2.704724200,1
2.704725220,0
2.704728300,1
2.704729320,0
2.704732400,1
2.704733420,0
2.704736500,1
2.704737520,0
2.704740600,1
2.704741620,0
2.704744680,1
2.704745700,0
2.704746740,1
2.704749800,0
2.704752880,1
2.704753900,0
2.704756980,1
2.704758000,0
2.704761080,1
2.704762100,0
2.704765160,1
2.704766180,0
2.704769260,1
2.704770280,0
2.704773360,1
2.704774380,0
2.704777460,1
2.704778480,0
2.704779500,1
2.704782580,0
2.704785640,1
2.704786660,0
2.704789740,1
2.704790760,0
2.704793840,1
2.704794860,0
2.704797940,1
2.704798960,0
2.704802040,1
2.704803060,0
2.704806120,1
2.704807140,0
2.704810220,1
2.704811240,0
2.704812280,1
2.704815340,0
2.704818420,1
2.704819440,0
2.704822520,1
2.704823540,0
2.704826600,1
2.704827620,0
2.704830700,1
2.704831720,0
2.704834800,1
2.704835820,0
2.704838900,1
2.704839920,0
2.704843000,1
